date,fund_family,method,method_type,gross_return,turnover,transaction_cost,net_return,live_rebalance_date,decision_date,estimation_start,estimation_end,asset_count,missing_return_asset_count,growth_gross,growth_net,drawdown_gross,drawdown_net
2023-03-01,Equity-only,Minimum Variance,optimisation,0.0003623126874812729,0.20627258387082698,0.00020627258387082698,0.00015604010361044594,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.1048236816047785,1.0947677802582885,-0.08634532142582363,-0.08679932344008479
2023-03-02,Equity-only,Minimum Variance,optimisation,0.005907647960744069,0.0,0.0,0.005907647960744069,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.1113505909743928,1.1012352829028196,-0.08094777122712049,-0.08140445532545548
2023-03-03,Equity-only,Minimum Variance,optimisation,0.003811558116764033,0.0,0.0,0.003811558116764033,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.1155865683399917,1.1054327051838346,-0.07744475024481123,-0.07790317502112809
2023-03-06,Equity-only,Minimum Variance,optimisation,0.009601650753023484,0.0,0.0,0.009601650753023484,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.1262980409539562,1.1160466839499796,-0.0685866969362936,-0.06904952334720926
2023-03-07,Equity-only,Minimum Variance,optimisation,-0.010705044367473798,0.0,0.0,-0.010705044367473798,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.1142409704545453,1.1040993546821232,-0.07855751767004593,-0.07901538950369824
2023-03-08,Equity-only,Minimum Variance,optimisation,-0.006768807732313259,0.0,0.0,-0.006768807732313259,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.1066988875580723,1.0966259184329088,-0.08479458466932288,-0.08524935725656702
2023-03-09,Equity-only,Minimum Variance,optimisation,-0.01150885306687098,0.0,0.0,-0.01150885306687098,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.093962052671897,1.084005011868342,-0.09532754932036824,-0.09577708799672702
2023-03-10,Equity-only,Minimum Variance,optimisation,-0.0030222393896717535,0.0,0.0,-0.0030222393896717535,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.0906558374655058,1.080728889222872,-0.09806168603556309,-0.09850986609842693
2023-03-13,Equity-only,Minimum Variance,optimisation,0.005884054811853532,0.0,0.0,0.005884054811853532,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.0970733161940207,1.0870879572438128,-0.09275463155928565,-0.09320544873820502
2023-03-14,Equity-only,Minimum Variance,optimisation,0.007075731799526547,0.0,0.0,0.007075731799526547,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.1048359127438268,1.094779900071765,-0.0863352066558365,-0.08678921369620463
2023-03-15,Equity-only,Minimum Variance,optimisation,0.004322710270521583,0.0,0.0,0.004322710270521583,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.1096117982910856,1.099512316389766,-0.08238569846983368,-0.08284166805109805
2023-03-16,Equity-only,Minimum Variance,optimisation,0.0015049922635919576,0.0,0.0,0.0015049922635919576,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.111281755463104,1.1011670739196566,-0.08100469604506944,-0.08146135185702608
2023-03-17,Equity-only,Minimum Variance,optimisation,-0.01345676160221514,0.0,0.0,-0.01345676160221514,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.096327501806946,1.086348931121711,-0.09337139676394612,-0.09382190746750707
2023-03-20,Equity-only,Minimum Variance,optimisation,0.013395419808365637,0.0,0.0,0.013395419808365637,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.111013268941107,1.1009010311124556,-0.08122672601332692,-0.08168327149689025
2023-03-21,Equity-only,Minimum Variance,optimisation,-0.0012675758346094193,0.0,0.0,-0.0012675758346094193,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.1096049753694668,1.0995055555691209,-0.08239134081291744,-0.08284730759045833
2023-03-22,Equity-only,Minimum Variance,optimisation,-0.014696743121648613,0.0,0.0,-0.014696743121648613,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.0932973960799586,1.083346404858096,-0.0958771995631903,-0.09632646511412968
2023-03-23,Equity-only,Minimum Variance,optimisation,0.005570203019563284,0.0,0.0,0.005570203019563284,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.0993872845368837,1.0893808642736695,-0.09084105201014125,-0.09129282006140915
2023-03-24,Equity-only,Minimum Variance,optimisation,0.01609519565921657,0.0,0.0,0.01609519565921657,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.1170821379867597,1.1069146624315607,-0.07620796085691695,-0.07666700020336259
2023-03-27,Equity-only,Minimum Variance,optimisation,0.005555793812190536,0.0,0.0,0.005555793812190536,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.1232884160166952,1.113064452063721,-0.07107556276209492,-0.07153715243650105
2023-03-28,Equity-only,Minimum Variance,optimisation,-0.0011440563999492617,0.0,0.0,-0.0011440563999492617,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.1220033107153624,1.1117910435537814,-0.07213830470958615,-0.07259936629937125
2023-03-29,Equity-only,Minimum Variance,optimisation,0.006476559765490662,0.0,0.0,0.006476559765490662,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.1292700322142888,1.1189916246940945,-0.06612895298592836,-0.06659300066865537
2023-03-30,Equity-only,Minimum Variance,optimisation,0.004720170082495303,0.0,0.0,0.004720170082495303,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.134600378835405,1.1242734554835383,-0.061720922808904066,-0.06218716087561993
2023-03-31,Equity-only,Minimum Variance,optimisation,0.006883072331635352,0.0,0.0,0.006883072331635352,2023-03-01,2023-02-28,2022-02-28,2023-02-28,50,0,1.1424099153104301,1.132011910998169,-0.055262680053337565,-0.05573212727039056
2023-04-03,Equity-only,Minimum Variance,optimisation,0.010844618173389078,0.2143638938251336,0.0002143638938251336,0.010630254279563944,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.1547989146394655,1.1440454854595747,-0.04501736454436511,-0.04569431967525184
2023-04-04,Equity-only,Minimum Variance,optimisation,0.0055499433075419,0.0,0.0,0.0055499433075419,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.1612079831473254,1.1503948730451246,-0.03971726505789941,-0.04039797725138439
2023-04-05,Equity-only,Minimum Variance,optimisation,0.01532663174817052,0.0,0.0,0.01532663174817052,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.1790053902880604,1.1680265516292707,-0.02499936520531576,-0.02569051042391668
2023-04-06,Equity-only,Minimum Variance,optimisation,0.00022803260464187398,0.0,0.0,0.00022803260464187398,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.1792742419580944,1.1682928997661295,-0.024777033271036197,-0.025468336093281474
2023-04-10,Equity-only,Minimum Variance,optimisation,-0.0014125994303907038,0.0,0.0,-0.0014125994303907038,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.17760839983563,1.1666425698813903,-0.026154632678341505,-0.026844958966613874
2023-04-11,Equity-only,Minimum Variance,optimisation,-0.0005278414764352166,0.0,0.0,-0.0005278414764352166,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.1769868092791982,1.166026767544832,-0.02666866865484807,-0.02735863056027321
2023-04-12,Equity-only,Minimum Variance,optimisation,0.0009906043178465533,0.0,0.0,0.0009906043178465533,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.1781527374945184,1.1671818386954864,-0.025704482435322418,-0.026395127819990094
2023-04-13,Equity-only,Minimum Variance,optimisation,0.009260514607397354,0.0,0.0,0.009260514607397354,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.1890630381298317,1.1779905431622149,-0.016682004562992847,-0.017379045679333904
2023-04-14,Equity-only,Minimum Variance,optimisation,-0.004272253197734236,0.0,0.0,-0.004272253197734236,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.183983059762874,1.1729578692972893,-0.02088298801338817,-0.0215770511935911
2023-04-17,Equity-only,Minimum Variance,optimisation,0.0002447887541277157,0.0,0.0,0.0002447887541277157,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.1842728855009816,1.173244996192759,-0.02064331117987872,-0.021337544258942853
2023-04-18,Equity-only,Minimum Variance,optimisation,-0.0018783143068957673,0.0,0.0,-0.0018783143068957673,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.1820484487968763,1.1710412733309161,-0.022482850860043757,-0.02317577995118303
2023-04-19,Equity-only,Minimum Variance,optimisation,-0.0006456582925506141,0.0,0.0,-0.0006456582925506141,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.181285249413714,1.170285180821871,-0.023113992913496362,-0.023806474609221806
2023-04-20,Equity-only,Minimum Variance,optimisation,-0.00512212441553943,0.0,0.0,-0.00512212441553943,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.1752345593959754,1.1642908345240395,-0.028117724581593007,-0.028806659299917325
2023-04-21,Equity-only,Minimum Variance,optimisation,0.0055859893358253185,0.0,0.0,0.0055859893358253185,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.1817994071118545,1.17079455070949,-0.022688800555428323,-0.023381583655742166
2023-04-24,Equity-only,Minimum Variance,optimisation,0.0017767858178092634,0.0,0.0,0.0017767858178092634,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.1838992115379063,1.1728748018627588,-0.020952327876669008,-0.021646341904170363
2023-04-25,Equity-only,Minimum Variance,optimisation,-0.0002484390602551232,0.0,0.0,-0.0002484390602551232,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.1836050847303552,1.1725834139491873,-0.021195561560276133,-0.021889403167584698
2023-04-26,Equity-only,Minimum Variance,optimisation,-0.0194630151237887,0.0,0.0,-0.0194630151237887,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.160568561065655,1.1497614052295906,-0.04024604714886004,-0.0409263845064719
2023-04-27,Equity-only,Minimum Variance,optimisation,0.005181356604111566,0.0,0.0,0.005181356604111566,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.166581880644057,1.1557187290797297,-0.03527321966693242,-0.035957082095005144
2023-04-28,Equity-only,Minimum Variance,optimisation,0.0036098057120400717,0.0,0.0,0.0036098057120400717,2023-04-03,2023-03-31,2022-03-31,2023-03-31,50,0,1.1707930145803687,1.1598906491494736,-0.031790743424727874,-0.03247707446329984
2023-05-01,Equity-only,Minimum Variance,optimisation,0.0012108651916652923,0.1900916195504661,0.0001900916195504661,0.0010207735721148262,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.172210687088369,1.1610746348706684,-0.030618372537692617,-0.03148945263049674
2023-05-02,Equity-only,Minimum Variance,optimisation,-0.007347524952030696,0.0,0.0,-0.007347524952030696,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.16359783981595,1.1525436100197861,-0.03774092823351216,-0.03860560804359925
2023-05-03,Equity-only,Minimum Variance,optimisation,-0.009187760438375804,0.0,0.0,-0.009187760438375804,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.1529069816171096,1.1419543154361436,-0.04658193406455646,-0.04743866940369257
2023-05-04,Equity-only,Minimum Variance,optimisation,0.0006172479527371732,0.0,0.0,0.0006172479527371732,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.153618611091209,1.1426591843994658,-0.0459934387152553,-0.04685070287252546
2023-05-05,Equity-only,Minimum Variance,optimisation,0.011054685259152968,0.0,0.0,0.011054685259152968,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.1663715017459233,1.1552909220414822,-0.03544719644508587,-0.03631393738779842
2023-05-08,Equity-only,Minimum Variance,optimisation,-0.00029318221868475066,0.0,0.0,-0.00029318221868475066,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.1660295423612308,1.1549522112857318,-0.035729986176070594,-0.03659647300575064
2023-05-09,Equity-only,Minimum Variance,optimisation,-0.004597008228722291,0.0,0.0,-0.004597008228722291,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.160669294960063,1.1496428864666701,-0.040162743364329345,-0.041025246946923444
2023-05-10,Equity-only,Minimum Variance,optimisation,-0.0005119548591157253,0.0,0.0,-0.0005119548591157253,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.1600750846746817,1.1490543212046957,-0.040654136711824385,-0.04151619873151813
2023-05-11,Equity-only,Minimum Variance,optimisation,-0.0016512063555830033,0.0,0.0,-0.0016512063555830033,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.1581595613219133,1.1471569954066123,-0.0422382146984881,-0.04309885327589613
2023-05-12,Equity-only,Minimum Variance,optimisation,0.0013906402077931968,0.0,0.0,0.0013906402077931968,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.1597701445749278,1.148752278049076,-0.04090631265035993,-0.041768148066378186
2023-05-15,Equity-only,Minimum Variance,optimisation,-0.002883477562951604,0.0,0.0,-0.002883477562951604,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.1564259733848647,1.1454398766299319,-0.043671837778601175,-0.04453118811153445
2023-05-16,Equity-only,Minimum Variance,optimisation,-0.01497692822308032,0.0,0.0,-0.01497692822308032,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.1391062645861738,1.1282847058137915,-0.05799469602190144,-0.05884117592657978
2023-05-17,Equity-only,Minimum Variance,optimisation,-0.0013571960138972503,0.0,0.0,-0.0013571960138972503,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.1375602741044721,1.1267534023085197,-0.059273181865530544,-0.06011851293105641
2023-05-18,Equity-only,Minimum Variance,optimisation,0.0009265482847302326,0.0,0.0,0.0009265482847302326,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.138614278625221,1.1277973937407426,-0.05840155304578831,-0.059247667351363
2023-05-19,Equity-only,Minimum Variance,optimisation,0.0003000497206451086,0.0,0.0,0.0003000497206451086,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.138955919521445,1.1281357890336787,-0.05811902669481983,-0.05896539487675567
2023-05-22,Equity-only,Minimum Variance,optimisation,-0.005785458014320186,0.0,0.0,-0.005785458014320186,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.132366537868892,1.1216090067917723,-0.06356823952036406,-0.0644097110747186
2023-05-23,Equity-only,Minimum Variance,optimisation,-0.003300227827651917,0.0,0.0,-0.003300227827651917,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.1286294703095152,1.117907441535813,-0.06665867767499611,-0.06749737218151075
2023-05-24,Equity-only,Minimum Variance,optimisation,-0.006646646500619032,0.0,0.0,-0.006646646500619032,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.121127869190187,1.110477105951513,-0.07286226750891078,-0.07369538750951854
2023-05-25,Equity-only,Minimum Variance,optimisation,-0.012679896613319593,0.0,0.0,-0.012679896613319593,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.106912083718544,1.0963963710565896,-0.08461827810320532,-0.08544083422833892
2023-05-26,Equity-only,Minimum Variance,optimisation,-0.0008668433890610712,0.0,0.0,-0.0008668433890610712,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.1059525642965007,1.0954459671105488,-0.085411770697299,-0.0862336137950932
2023-05-30,Equity-only,Minimum Variance,optimisation,-0.0035548176099778274,0.0,0.0,-0.0035548176099778274,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.1020211046451394,1.091551856495885,-0.0886629650407027,-0.08948188663618006
2023-05-31,Equity-only,Minimum Variance,optimisation,0.006852695584462255,0.0,0.0,0.006852695584462255,2023-05-01,2023-04-28,2022-04-28,2023-04-28,50,0,1.1095729198029254,1.099031929083106,-0.0824178497652801,-0.08324238318115884
2023-06-01,Equity-only,Minimum Variance,optimisation,-0.001053487882256224,0.4277399959416776,0.0004277399959416776,-0.0014812278781979014,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1084039981774334,1.0974040123507185,-0.08338451144152692,-0.08460031012074132
2023-06-02,Equity-only,Minimum Variance,optimisation,0.01275427442655799,0.0,0.0,0.01275427442655799,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1225408869456825,1.1114006042810456,-0.07169374595681866,-0.07292505126603499
2023-06-05,Equity-only,Minimum Variance,optimisation,0.0011814550098179697,0.0,0.0,0.0011814550098179697,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.12386711850029,1.112713674092888,-0.07059699388233398,-0.07182975392337654
2023-06-06,Equity-only,Minimum Variance,optimisation,-0.0065275169441179155,0.0,0.0,-0.0065275169441179155,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1165310568413425,1.105450416731295,-0.07666368775268106,-0.07788840093166782
2023-06-07,Equity-only,Minimum Variance,optimisation,0.0003884242122968093,0.0,0.0,0.0003884242122968093,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1169647445376012,1.1058798004386472,-0.07630504157291118,-0.07753023046014984
2023-06-08,Equity-only,Minimum Variance,optimisation,0.0061294444571898836,0.0,0.0,0.0061294444571898836,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1238111178998837,1.1126582292517642,-0.07064330462984603,-0.07187600324431853
2023-06-09,Equity-only,Minimum Variance,optimisation,6.504814305653989e-05,0.0,0.0,6.504814305653989e-05,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1238842197262495,1.1127306056034336,-0.07058285170257494,-0.07181563050180328
2023-06-12,Equity-only,Minimum Variance,optimisation,-0.0026230384543402497,0.0,0.0,-0.0026230384543402497,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1209362281996815,1.1098118704356146,-0.07302074862268226,-0.07425029379571457
2023-06-13,Equity-only,Minimum Variance,optimisation,0.006427430506269387,0.0,0.0,0.006427430506269387,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.128140967908395,1.1169451091078724,-0.0670626539037007,-0.06830010189288716
2023-06-14,Equity-only,Minimum Variance,optimisation,0.0021997211989414605,0.0,0.0,0.0021997211989414605,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1306225635108975,1.119402076942431,-0.06501045184620835,-0.0662506218759693
2023-06-15,Equity-only,Minimum Variance,optimisation,0.00966722191154141,0.0,0.0,0.00966722191154141,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1415525427305533,1.1302235852284739,-0.055971700399233715,-0.05722385942788055
2023-06-16,Equity-only,Minimum Variance,optimisation,0.000912633103003335,0.0,0.0,0.000912633103003335,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1425943613698668,1.1312550646861486,-0.05511014892284616,-0.056363450713272645
2023-06-20,Equity-only,Minimum Variance,optimisation,-0.0075720317324390295,0.0,0.0,-0.0075720317324390295,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1339426006082682,1.1226891654388627,-0.062264884858861946,-0.063508696608361
2023-06-21,Equity-only,Minimum Variance,optimisation,-0.001231847302798299,0.0,0.0,-0.001231847302798299,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1325457564741808,1.1213061838185359,-0.0634200313311879,-0.06466231089453811
2023-06-22,Equity-only,Minimum Variance,optimisation,0.008057471547876997,0.0,0.0,0.008057471547876997,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1416712116836403,1.1303410764911122,-0.05587356488132744,-0.05712585407691395
2023-06-23,Equity-only,Minimum Variance,optimisation,-0.005228473034113004,0.0,0.0,-0.005228473034113004,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1357020145395293,1.124431118653328,-0.06080990448813861,-0.06205564612343517
2023-06-26,Equity-only,Minimum Variance,optimisation,0.0005082507292104893,0.0,0.0,0.0005082507292104893,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1362792359165848,1.1250026115893306,-0.06033256043722757,-0.0615789352216185
2023-06-27,Equity-only,Minimum Variance,optimisation,0.0027537621777603684,0.0,0.0,0.0027537621777603684,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1394082786998263,1.128100601231007,-0.057744939782486626,-0.05899474678661809
2023-06-28,Equity-only,Minimum Variance,optimisation,-0.0040302151117076685,0.0,0.0,-0.0040302151117076685,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1348162182366055,1.1235541131403994,-0.061542430365258194,-0.06278720037831487
2023-06-29,Equity-only,Minimum Variance,optimisation,-0.0010842740807178518,0.0,0.0,-0.0010842740807178518,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1335857664247933,1.1223358725372374,-0.06255997558386672,-0.06380339592506157
2023-06-30,Equity-only,Minimum Variance,optimisation,0.006552354799007726,0.0,0.0,0.006552354799007726,2023-06-01,2023-05-31,2022-05-31,2023-05-31,50,0,1.1410134225615134,1.1296898153777553,-0.05641753594110188,-0.0576691036135365
2023-07-03,Equity-only,Minimum Variance,optimisation,0.0035981087579886224,0.30746612782108257,0.00030746612782108255,0.00329064263016754,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1451189129502146,1.1334072208431034,-0.05302242361328702,-0.05456822939416317
2023-07-05,Equity-only,Minimum Variance,optimisation,0.002084142937642248,0.0,0.0,0.002084142937642248,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1475055044454003,1.1357694034978962,-0.05104878698535509,-0.05259781444643252
2023-07-06,Equity-only,Minimum Variance,optimisation,-0.008161276417443257,0.0,0.0,-0.008161276417443257,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1381403948330837,1.1265000754494752,-0.05879344014143573,-0.060329825561225126
2023-07-07,Equity-only,Minimum Variance,optimisation,-0.013911248896266095,0.0,0.0,-0.013911248896266095,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1223074405216662,1.110829052518235,-0.07188679885842653,-0.07340181123824074
2023-07-10,Equity-only,Minimum Variance,optimisation,0.0006879398501509577,0.0,0.0,0.0006879398501509577,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.123079520534122,1.1115932360901677,-0.07124831280191013,-0.07276436741911374
2023-07-11,Equity-only,Minimum Variance,optimisation,0.008962436852649705,0.0,0.0,0.008962436852649705,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1331450498174132,1.1215558202744584,-0.0629244344536053,-0.0644540766145808
2023-07-12,Equity-only,Minimum Variance,optimisation,-0.002605568489273238,0.0,0.0,-0.002605568489273238,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1301925627818328,1.1186335297701901,-0.06536604901926102,-0.06689170559282198
2023-07-13,Equity-only,Minimum Variance,optimisation,0.0014910551776538845,0.0,0.0,0.0014910551776538845,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1318777422543145,1.1203014740866513,-0.06397245822744013,-0.0655003896391344
2023-07-14,Equity-only,Minimum Variance,optimisation,0.003397230378735845,0.0,0.0,0.003397230378735845,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1357229917053158,1.1241073962877608,-0.06079255702719699,-0.06232567917389986
2023-07-17,Equity-only,Minimum Variance,optimisation,-0.005350625715676856,0.0,0.0,-0.005350625715676856,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1296461630600119,1.118092718346001,-0.06581790452392233,-0.06734282350784171
2023-07-18,Equity-only,Minimum Variance,optimisation,0.0007129856139015235,0.0,0.0,0.0007129856139015235,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1304515845230727,1.1188899023691896,-0.06515184612908353,-0.06667785235830093
2023-07-19,Equity-only,Minimum Variance,optimisation,0.008185505584882641,0.0,0.0,0.008185505584882641,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.139704902281626,1.1280485819139014,-0.05749964134455576,-0.05903813870628505
2023-07-20,Equity-only,Minimum Variance,optimisation,0.015632866837101137,0.0,0.0,0.015632866837101137,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1575217572525858,1.1456832151807421,-0.04276565874377536,-0.04432820722988973
2023-07-21,Equity-only,Minimum Variance,optimisation,0.006073248973576896,0.0,0.0,0.006073248973576896,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1645516750767129,1.1526412345913828,-0.03695213626326843,-0.038524174495372265
2023-07-24,Equity-only,Minimum Variance,optimisation,0.0010475422348361406,0.0,0.0,0.0010475422348361406,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.165771592141005,1.153848674966231,-0.035943302951835454,-0.037516987960382275
2023-07-25,Equity-only,Minimum Variance,optimisation,-0.002806076614484971,0.0,0.0,-0.002806076614484971,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1625003477384672,1.1506108871827536,-0.038648519904459944,-0.04021778903230577
2023-07-26,Equity-only,Minimum Variance,optimisation,0.0034094676644994375,0.0,0.0,0.0034094676644994375,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1664638550840507,1.154533857797024,-0.03537082311885564,-0.03694544261904975
2023-07-27,Equity-only,Minimum Variance,optimisation,-0.007236419941245095,0.0,0.0,-0.007236419941245095,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1580228327823787,1.146179165965619,-0.042351284930345345,-0.043914509822588266
2023-07-28,Equity-only,Minimum Variance,optimisation,0.0026233508048831046,0.0,0.0,0.0026233508048831046,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1610607329128315,1.1491859960031954,-0.0398390364028719,-0.04140636218239413
2023-07-31,Equity-only,Minimum Variance,optimisation,-0.003975805316321277,0.0,0.0,-0.003975805316321277,2023-07-03,2023-06-30,2022-06-30,2023-06-30,50,0,1.1564445814783448,1.144617056210844,-0.04365644946646552,-0.04521754386382104
2023-08-01,Equity-only,Minimum Variance,optimisation,-0.005371625892003658,0.10605065310849561,0.0001060506531084956,-0.005477676545112154,2023-08-01,2023-07-31,2022-07-29,2023-07-31,50,0,1.1502325938218083,1.1383472142089026,-0.04879356924416223,-0.05044753332948271
2023-08-02,Equity-only,Minimum Variance,optimisation,-0.008504013159220846,0.0,0.0,-0.008504013159220846,2023-08-01,2023-07-31,2022-07-29,2023-07-31,50,0,1.1404510007077828,1.1286666945195076,-0.05688264124844544,-0.05852254000141943
2023-08-03,Equity-only,Minimum Variance,optimisation,-0.0069388248187275915,0.0,0.0,-0.0069388248187275915,2023-08-01,2023-07-31,2022-07-29,2023-07-31,50,0,1.132537610999529,1.1208350740475046,-0.06342676738432351,-0.06505528716713016
2023-08-04,Equity-only,Minimum Variance,optimisation,-0.0060069111521045965,0.0,0.0,-0.0060069111521045965,2023-08-01,2023-07-31,2022-07-29,2023-07-31,50,0,1.125734558193838,1.1141023173415388,-0.06905267958008532,-0.07067141698924706
2023-08-07,Equity-only,Minimum Variance,optimisation,0.011773650657579033,0.0,0.0,0.011773650657579033,2023-08-01,2023-07-31,2022-07-29,2023-07-31,50,0,1.1389885636151762,1.1272193688227172,-0.05809203104885208,-0.05972982690677553
2023-08-08,Equity-only,Minimum Variance,optimisation,-0.003919502893794493,0.0,0.0,-0.003919502893794493,2023-08-01,2023-07-31,2022-07-29,2023-07-31,50,0,1.1345242946440877,1.1228012292446754,-0.06178384205884424,-0.06341521857116306
2023-08-09,Equity-only,Minimum Variance,optimisation,0.002194616806224599,0.0,0.0,0.002194616806224599,2023-08-01,2023-07-31,2022-07-29,2023-07-31,50,0,1.1370141407281837,1.1252653476924255,-0.05972481711075506,-0.06135977386938507
