date,fund_family,method,method_type,asset,asset_class,weight,live_rebalance_date,decision_date,estimation_start,estimation_end,estimation_window,sector,base_weight,pre_normalisation_multiplier,pre_normalisation_weight,overlay,tilt_strength,base_method,c_match
2022-05-02,Equity-only,Minimum Variance,optimisation,ADBE,equity,0.0157452454067944,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Tech,0.0157930415712561,1.002250438972796,0.015828582847507,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,AEP,equity,1.826194340022185e-18,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Utilities,1.5298834484036225e-18,1.2,1.835860138084347e-18,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,AMD,equity,1.835830535168855e-18,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Tech,1.841403370390895e-18,1.002250438972796,1.845547336300261e-18,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,AMGN,equity,0.0093889690252692,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Healthcare,0.0094711104377586,0.9965741210950853,0.0094386635603038,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,AMT,equity,1.783720285218036e-18,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,RealEstate,1.860452474359502e-18,0.9638307339761384,1.793161273889642e-18,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,BA,equity,5.9133093889177626e-18,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Industrials,6.710846325680389e-18,0.8858208699924892,5.944607730600101e-18,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,CAT,equity,0.0371945259005163,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Industrials,0.0422110075861575,0.8858208699924892,0.0373913914632296,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,CCI,equity,2.5451175589341893e-18,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,RealEstate,2.6546035829132974e-18,0.9638307339761384,2.5585885197350105e-18,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,CMCSA,equity,0.0,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Comm,0.0,0.9330359813009655,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,COP,equity,0.0,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Energy,0.0,1.114549774871495,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,CVX,equity,0.0713382779693165,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Energy,0.0643451404154547,1.114549774871495,0.0717158617641198,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,D,equity,1.7343618209093724e-19,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Utilities,1.4529513016233442e-19,1.2,1.7435415619480126e-19,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,DD,equity,0.0,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Materials,0.0,1.0379499392884644,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,DIS,equity,0.0358697629440273,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Consumer,0.0396254840412476,0.9100107566938844,0.0360596167167371,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,DOW,equity,2.977849285827515e-18,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Materials,2.8841570517437428e-18,1.0379499392884644,2.993610636755814e-18,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,DUK,equity,0.1052132149593369,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Utilities,0.0881417451538408,1.2,0.1057700941846089,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,EA,equity,0.0872871083507876,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Comm,0.0940468630282734,0.9330359813009655,0.0877491071338626,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,GE,equity,0.0,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Industrials,0.0,0.8858208699924892,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,GILD,equity,0.1285298846053293,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Healthcare,0.1296543559120475,0.9965741210950853,0.1292101757891981,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,GS,equity,7.913146851329152e-18,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Financials,8.592703950946014e-18,0.9257889141646196,7.955030060484348e-18,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,INTC,equity,0.0,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Tech,0.0,1.002250438972796,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,KO,equity,0.1002943881670777,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Consumer,0.1107956493591207,0.9100107566938844,0.1008252327116837,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,MMM,equity,7.729816934295991e-19,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Industrials,8.772348977531861e-19,0.8858208699924892,7.770729803154998e-19,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,MRK,equity,0.0545280391418158,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Healthcare,0.0550050894061559,0.9965741210950853,0.0548166486306964,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,MS,equity,0.0,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Financials,0.0,0.9257889141646196,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,NEE,equity,0.0,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Utilities,0.0,1.2,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,NEM,equity,0.049595988193886,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Materials,0.0480355469191738,1.0379499392884644,0.0498584930084446,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,NKE,equity,4.784489654522999e-18,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Consumer,5.2854466517288124e-18,0.9100107566938844,4.809813307004893e-18,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,NUE,equity,0.0,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Materials,0.0,1.0379499392884644,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,NVDA,equity,9.7999276326625e-19,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Tech,9.82967622919062e-19,1.002250438972796,9.851797315666757e-19,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,O,equity,3.852760916601271e-18,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,RealEstate,4.018499223116835e-18,0.9638307339761384,3.8731530556992415e-18,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,OXY,equity,4.612400531082676e-19,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Energy,4.1602568533050912e-19,1.114549774871495,4.636813339258783e-19,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,PLD,equity,0.0,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,RealEstate,0.0,0.9638307339761384,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,PSA,equity,1.018098088039168e-19,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,RealEstate,1.0618946943251349e-19,0.9638307339761384,1.023486742636762e-19,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,QCOM,equity,5.164103946307572e-19,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Tech,5.179780066630742e-19,1.002250438972796,5.191436845563198e-19,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,SBUX,equity,0.0,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Consumer,0.0,0.9100107566938844,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,SHW,equity,0.0707244656624581,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Materials,0.0684992579517007,1.0379499392884644,0.0710988006322726,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,SLB,equity,0.0,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Energy,0.0,1.114549774871495,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,SO,equity,0.0812443467958698,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Utilities,0.0680619683871406,1.2,0.0816743620645687,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,T,equity,0.0,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Comm,0.0,0.9330359813009655,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,TMUS,equity,0.0,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Comm,0.0,0.9330359813009655,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,TTWO,equity,0.0360590432700254,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Comm,0.0388515551428055,0.9330359813009655,0.0362498988777361,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,UPS,equity,1.991296468678398e-18,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Industrials,2.259865620292949e-18,0.8858208699924892,2.001836129834017e-18,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,USB,equity,0.0,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Financials,0.0,0.9257889141646196,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,V,equity,2.1249448155433098e-18,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Financials,2.307428644395033e-18,0.9257889141646196,2.1361918592068176e-18,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,WFC,equity,0.0,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Financials,0.0,0.9257889141646196,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,WMT,equity,0.0985034283164773,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Consumer,0.1088171681773737,0.9100107566938844,0.0990247935543775,Standard Sentiment,0.1,Minimum Variance,
2022-05-02,Equity-only,Minimum Variance,optimisation,XOM,equity,1.0207307099962673e-18,2022-05-02,2022-04-29,2021-05-03,2022-04-29,252,Energy,9.206706796220392e-19,1.114549774871495,1.0261332987035299e-18,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,ABBV,equity,0.0608952429864798,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Healthcare,0.0679682949259359,0.8513107615450648,0.0578621409143181,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,ABT,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Healthcare,0.0,0.8513107615450648,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,ADBE,equity,0.0054842706459392,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Tech,0.0050359248639777,1.03478653267752,0.00521110722882,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,AEP,equity,1.64051329753213e-17,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Utilities,1.3858736973533412e-17,1.1247790886285234,1.5588017542633332e-17,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,AMD,equity,7.829570284989634e-19,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Tech,7.189493410875877e-19,1.03478653267752,7.4395909583481275e-19,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,AMGN,equity,0.0306755140358066,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Healthcare,0.0342385099843234,0.8513107615450648,0.0291476120089226,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,AMT,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,RealEstate,0.0,1.0359112586393084,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,BA,equity,3.425602107636584e-18,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Industrials,2.9444693866344077e-18,1.105454837881074,3.2549779284477247e-18,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,CAT,equity,0.0218937714168808,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Industrials,0.0188187470901147,1.105454837881074,0.0208032750136277,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,CCI,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,RealEstate,0.0,1.0359112586393084,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,CMCSA,equity,1.9816269444713335e-18,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Comm,2.1425397245597263e-18,0.8788285290146381,1.882925034490252e-18,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,COP,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Energy,0.0,1.1357866102291498,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,CVX,equity,0.0423149613621189,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Energy,0.0354004135113585,1.1357866102291498,0.0402073156627761,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,D,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Utilities,0.0,1.1247790886285234,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,DD,equity,6.910223203050533e-19,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Materials,6.626719123540379e-19,0.990842538168758,6.566035196100195e-19,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,DIS,equity,0.0537653515783177,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Consumer,0.0579208370121983,0.8820207285860546,0.0510873788618133,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,DOW,equity,3.2375276644504863e-19,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Materials,3.104702388995779e-19,0.990842538168758,3.0762711953711845e-19,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,DUK,equity,0.1915165838600764,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Utilities,0.1617894817298468,1.1247790886285234,0.1819774258097783,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,EA,equity,0.0850403336366324,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Comm,0.091945809232477,0.8788285290146381,0.0808046002768383,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,GE,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Industrials,0.0,1.105454837881074,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,GILD,equity,0.1522033433739241,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Healthcare,0.1698819353335892,0.8513107615450648,0.1446223197415873,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,GS,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Financials,0.0,0.9602791146299084,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,INTC,equity,0.0028151101138991,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Tech,0.002584971445185,1.03478653267752,0.0026748936388334,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,KO,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Consumer,0.0,0.8820207285860546,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,MMM,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Industrials,0.0,1.105454837881074,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,MRK,equity,0.0658082740791962,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Healthcare,0.0734519801846379,0.8513107615450648,0.0625304611879771,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,MS,equity,1.328350964480375e-17,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Financials,1.3143967691571378e-17,0.9602791146299084,1.2621877657586284e-17,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,NEE,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Utilities,0.0,1.1247790886285234,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,NEM,equity,0.0659309933608429,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Materials,0.0632260582184145,0.990842538168758,0.0626470680035394,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,NKE,equity,4.171633849702773e-19,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Consumer,4.494056435792843e-19,0.8820207285860546,3.963850931804852e-19,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,NUE,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Materials,0.0,0.990842538168758,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,NVDA,equity,1.0939958134972145e-19,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Tech,1.004560327881958e-19,1.03478653267752,1.0395054985543638e-19,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,O,equity,2.0890321529496717e-18,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,RealEstate,1.9161685247512283e-18,1.0359112586393084,1.984980548240072e-18,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,OXY,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Energy,0.0,1.1357866102291498,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,PLD,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,RealEstate,0.0,1.0359112586393084,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,PSA,equity,1.685371087705993e-17,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,RealEstate,1.5459096817768168e-17,1.0359112586393084,1.601425244192115e-17,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,QCOM,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Tech,0.0,1.03478653267752,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,SBUX,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Consumer,0.0,0.8820207285860546,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,SHW,equity,0.0547945487295712,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Materials,0.0525465058453857,0.990842538168758,0.0520653132237414,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,SLB,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Energy,0.0,1.1357866102291498,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,SO,equity,0.0630647380357878,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Utilities,0.0532758629910254,1.1247790886285234,0.0599235766209437,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,T,equity,7.816375350709569e-19,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Comm,8.451083458310824e-19,0.8788285290146381,7.427053244247243e-19,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,TMUS,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Comm,0.0,0.8788285290146381,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,TTWO,equity,0.0243573354912059,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Comm,0.026335208561801,0.8788285290146381,0.0231441326016613,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,UPS,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Industrials,0.0,1.105454837881074,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,USB,equity,2.782783215726181e-18,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Financials,2.7535503536492083e-18,0.9602791146299084,2.6441768956911325e-18,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,V,equity,7.57865001744373e-18,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Financials,7.499037049592847e-18,0.9602791146299084,7.201168658559901e-18,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,WFC,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Financials,0.0,0.9602791146299084,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,WMT,equity,0.0794396272933202,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Consumer,0.0855794590697281,0.8820207285860546,0.075482856840682,Standard Sentiment,0.1,Minimum Variance,
2022-06-01,Equity-only,Minimum Variance,optimisation,XOM,equity,0.0,2022-06-01,2022-05-31,2021-06-02,2022-05-31,252,Energy,0.0,1.1357866102291498,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-07-01,Equity-only,Minimum Variance,optimisation,ABBV,equity,0.0449805383783267,2022-07-01,2022-06-30,2021-07-01,2022-06-30,252,Healthcare,0.0438831330896532,1.040335726591194,0.0456531911479224,Standard Sentiment,0.1,Minimum Variance,
2022-07-01,Equity-only,Minimum Variance,optimisation,ABT,equity,2.3217520459058353e-19,2022-07-01,2022-06-30,2021-07-01,2022-06-30,252,Healthcare,2.2651074821450507e-19,1.040335726591194,2.3564722382445214e-19,Standard Sentiment,0.1,Minimum Variance,
2022-07-01,Equity-only,Minimum Variance,optimisation,ADBE,equity,3.763204615411774e-18,2022-07-01,2022-06-30,2021-07-01,2022-06-30,252,Tech,3.8934764874925934e-18,0.980994939596828,3.8194807316694665e-18,Standard Sentiment,0.1,Minimum Variance,
2022-07-01,Equity-only,Minimum Variance,optimisation,AEP,equity,4.5218600815985025e-18,2022-07-01,2022-06-30,2021-07-01,2022-06-30,252,Utilities,3.8245678036919975e-18,1.2,4.589481364430398e-18,Standard Sentiment,0.1,Minimum Variance,
2022-07-01,Equity-only,Minimum Variance,optimisation,AMD,equity,3.107883831515386e-19,2022-07-01,2022-06-30,2021-07-01,2022-06-30,252,Tech,3.2154702867623632e-19,0.980994939596828,3.1543600797378395e-19,Standard Sentiment,0.1,Minimum Variance,
2022-07-01,Equity-only,Minimum Variance,optimisation,AMGN,equity,0.0718832810117375,2022-07-01,2022-06-30,2021-07-01,2022-06-30,252,Healthcare,0.0701295204834399,1.040335726591194,0.0729582456476315,Standard Sentiment,0.1,Minimum Variance,
2022-07-01,Equity-only,Minimum Variance,optimisation,AMT,equity,0.0,2022-07-01,2022-06-30,2021-07-01,2022-06-30,252,RealEstate,0.0,1.0872342500091865,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-07-01,Equity-only,Minimum Variance,optimisation,BA,equity,0.0,2022-07-01,2022-06-30,2021-07-01,2022-06-30,252,Industrials,0.0,1.0101515837365107,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-07-01,Equity-only,Minimum Variance,optimisation,CAT,equity,0.0089782674533714,2022-07-01,2022-06-30,2021-07-01,2022-06-30,252,Industrials,0.0090209542467148,1.0101515837365107,0.0091125312191336,Standard Sentiment,0.1,Minimum Variance,
2022-07-01,Equity-only,Minimum Variance,optimisation,CCI,equity,3.2844922814298494e-18,2022-07-01,2022-06-30,2021-07-01,2022-06-30,252,RealEstate,3.0661373908726266e-18,1.0872342500091865,3.3336095865905238e-18,Standard Sentiment,0.1,Minimum Variance,
2022-07-01,Equity-only,Minimum Variance,optimisation,CMCSA,equity,2.003588418829361e-18,2022-07-01,2022-06-30,2021-07-01,2022-06-30,252,Comm,2.253406555433925e-18,0.9024340014374614,2.033550694685644e-18,Standard Sentiment,0.1,Minimum Variance,
2022-07-01,Equity-only,Minimum Variance,optimisation,COP,equity,4.675792953784086e-18,2022-07-01,2022-06-30,2021-07-01,2022-06-30,252,Energy,4.540497270685027e-18,1.0451974559369497,4.7457161960086535e-18,Standard Sentiment,0.1,Minimum Variance,
2022-07-01,Equity-only,Minimum Variance,optimisation,CVX,equity,0.0481059729257045,2022-07-01,2022-06-30,2021-07-01,2022-06-30,252,Energy,0.046714009993971,1.0451974559369497,0.0488253644023118,Standard Sentiment,0.1,Minimum Variance,
2022-07-01,Equity-only,Minimum Variance,optimisation,D,equity,0.0,2022-07-01,2022-06-30,2021-07-01,2022-06-30,252,Utilities,0.0,1.2,0.0,Standard Sentiment,0.1,Minimum Variance,
2022-07-01,Equity-only,Minimum Variance,optimisation,DD,equity,0.0,2022-07-01,2022-06-30,2021-07-01,2022-06-30,252,Materials,0.0,0.9528636521848536,0.0,Standard Sentiment,0.1,Minimum Variance,
