date,sector,sector_sentiment,headline_count,active_ticker_count,dominant_ticker,headline_weighted_sentiment,difference_headline_minus_equal_ticker,absolute_difference,sign_reversal,pearson_correlation,spearman_correlation,observation_count
2023-09-27,Healthcare,0.24019444444444446,7,3.0,ABT,0.24580000000000002,0.005605555555555558,0.005605555555555558,False,,,
2023-09-28,Healthcare,0.1254,11,5.0,MRK,0.10673636363636363,-0.018663636363636382,0.018663636363636382,False,,,
2023-09-29,Healthcare,0.12640500000000002,16,5.0,ABBV,0.029012500000000004,-0.09739250000000002,0.09739250000000002,False,,,
2023-10-02,Healthcare,0.05876333333333335,28,5.0,ABBV,0.044360714285714295,-0.014402619047619053,0.014402619047619053,False,,,
2023-10-03,Healthcare,0.2412125,7,4.0,AMGN,0.19897142857142858,-0.04224107142857142,0.04224107142857142,False,,,
2023-10-04,Healthcare,0.1531,9,4.0,AMGN,0.16665555555555556,0.013555555555555543,0.013555555555555543,False,,,
2023-10-05,Healthcare,-0.02732,8,5.0,ABT,-0.03415,-0.006829999999999999,0.006829999999999999,False,,,
2023-10-06,Healthcare,0.14291833333333331,12,4.0,AMGN,0.050708333333333334,-0.09220999999999999,0.09220999999999999,False,,,
2023-10-09,Healthcare,0.3487233333333334,13,5.0,AMGN,0.33783846153846153,-0.010884871794871853,0.010884871794871853,False,,,
2023-10-10,Healthcare,-5.6000000000000494e-05,15,5.0,ABT,-0.01984,-0.019784,0.019784,False,,,
2023-10-11,Healthcare,0.03917785714285714,19,5.0,AMGN,0.034563157894736844,-0.004614699248120295,0.004614699248120295,False,,,
2023-10-12,Healthcare,0.08368571428571431,13,4.0,AMGN,0.028430769230769235,-0.055254945054945076,0.055254945054945076,False,,,
2023-10-13,Healthcare,0.04866250000000001,14,4.0,ABBV,0.034892857142857156,-0.013769642857142855,0.013769642857142855,False,,,
2023-10-16,Healthcare,0.03101200000000002,16,5.0,MRK,-0.016687499999999994,-0.04769950000000001,0.04769950000000001,True,,,
2023-10-17,Healthcare,0.138425,19,5.0,ABT,0.1614578947368421,0.023032894736842113,0.023032894736842113,False,,,
2023-10-18,Healthcare,0.10263045454545454,33,5.0,ABT,0.015899999999999997,-0.08673045454545454,0.08673045454545454,False,,,
2023-10-19,Healthcare,0.21859714285714285,25,5.0,ABT,0.14999600000000002,-0.06860114285714283,0.06860114285714283,False,,,
2023-10-20,Healthcare,0.10597214285714285,18,5.0,MRK,0.048327777777777775,-0.05764436507936507,0.05764436507936507,False,,,
2023-10-23,Healthcare,0.08866900000000001,24,5.0,MRK,0.04295416666666668,-0.04571483333333333,0.04571483333333333,False,,,
2023-10-24,Healthcare,0.118175,17,5.0,AMGN,0.11902941176470587,0.0008544117647058674,0.0008544117647058674,False,,,
2023-10-25,Healthcare,0.06387666666666666,22,5.0,ABT,0.10089999999999999,0.037023333333333325,0.037023333333333325,False,,,
2023-10-26,Healthcare,0.18496666666666667,25,5.0,MRK,0.21071600000000001,0.025749333333333346,0.025749333333333346,False,,,
2023-10-27,Healthcare,0.12304936363636362,23,5.0,ABBV,0.13821739130434782,0.015168027667984196,0.015168027667984196,False,,,
2023-10-30,Healthcare,0.04355733333333334,21,5.0,ABBV,0.061609523809523815,0.01805219047619048,0.01805219047619048,False,,,
2023-10-31,Healthcare,0.0925577456140351,38,5.0,AMGN,0.10963421052631579,0.017076464912280695,0.017076464912280695,False,,,
2023-11-01,Healthcare,0.06818111111111112,10,3.0,AMGN,0.07768,0.009498888888888876,0.009498888888888876,False,,,
2023-11-02,Healthcare,0.10259695512820513,25,4.0,ABT,0.139732,0.037135044871794864,0.037135044871794864,False,,,
2023-11-03,Healthcare,0.10335714285714286,10,3.0,ABT,0.1216,0.018242857142857144,0.018242857142857144,False,,,
2023-11-06,Healthcare,0.11913733333333332,21,5.0,MRK,0.1325714285714286,0.013434095238095273,0.013434095238095273,False,,,
2023-11-07,Healthcare,0.08648444444444445,20,5.0,GILD,0.20163000000000003,0.11514555555555558,0.11514555555555558,False,,,
2023-11-08,Healthcare,0.04333,17,5.0,ABT,0.08995294117647058,0.04662294117647058,0.04662294117647058,False,,,
2023-11-09,Healthcare,0.14543830303030303,23,5.0,ABT,0.2246608695652174,0.07922256653491438,0.07922256653491438,False,,,
2023-11-10,Healthcare,-0.014161666666666663,13,4.0,MRK,0.0873846153846154,0.10154628205128205,0.10154628205128205,True,,,
2023-11-13,Healthcare,0.12200555555555556,19,5.0,ABT,0.15311052631578947,0.031104970760233913,0.031104970760233913,False,,,
2023-11-14,Healthcare,0.10007375,15,4.0,ABBV,0.07396666666666667,-0.026107083333333336,0.026107083333333336,False,,,
2023-11-15,Healthcare,0.15714,10,5.0,ABT,0.11783999999999999,-0.039300000000000015,0.039300000000000015,False,,,
2023-11-16,Healthcare,0.02616,9,5.0,ABBV,0.011411111111111113,-0.014748888888888886,0.014748888888888886,False,,,
2023-11-17,Healthcare,0.08282916666666668,13,4.0,MRK,0.11624615384615386,0.033416987179487184,0.033416987179487184,False,,,
2023-11-20,Healthcare,0.171025,13,5.0,ABT,0.18164615384615385,0.010621153846153836,0.010621153846153836,False,,,
2023-11-21,Healthcare,0.09735750000000001,12,4.0,ABBV,0.08192500000000001,-0.015432500000000002,0.015432500000000002,False,,,
2023-11-22,Healthcare,0.12618000000000001,8,5.0,ABT,0.157725,0.03154499999999999,0.03154499999999999,False,,,
2023-11-24,Healthcare,0.038858,13,5.0,ABBV,0.07183846153846153,0.032980461538461535,0.032980461538461535,False,,,
2023-11-27,Healthcare,0.19468666666666667,11,5.0,ABBV,0.24546363636363636,0.05077696969696968,0.05077696969696968,False,,,
2023-11-28,Healthcare,0.11145833333333333,9,4.0,ABBV,0.10907777777777777,-0.0023805555555555524,0.0023805555555555524,False,,,
2023-11-29,Healthcare,0.09941833333333334,15,5.0,ABBV,0.1157,0.016281666666666653,0.016281666666666653,False,,,
2023-11-30,Healthcare,0.08356166666666667,22,5.0,ABBV,0.11087272727272728,0.027311060606060603,0.027311060606060603,False,,,
2023-12-01,Healthcare,0.0,8,5.0,AMGN,0.0,0.0,0.0,False,,,
2023-12-04,Healthcare,0.063808,15,5.0,ABBV,0.08464666666666668,0.020838666666666672,0.020838666666666672,False,,,
2023-12-05,Healthcare,0.23183333333333334,7,3.0,ABBV,0.16187142857142858,-0.06996190476190475,0.06996190476190475,False,,,
2023-12-06,Healthcare,0.2232822916666667,15,4.0,ABBV,0.17996666666666666,-0.043315625000000024,0.043315625000000024,False,,,
2023-12-07,Healthcare,0.17038545454545456,27,4.0,MRK,0.11607407407407407,-0.054311380471380497,0.054311380471380497,False,,,
2023-12-08,Healthcare,0.04376733333333333,16,5.0,MRK,-0.019875000000000004,-0.06364233333333333,0.06364233333333333,True,,,
2023-12-11,Healthcare,0.17471797979797982,35,5.0,ABBV,0.18672,0.01200202020202018,0.01200202020202018,False,,,
2023-12-12,Healthcare,0.062725,22,5.0,AMGN,0.06061818181818182,-0.002106818181818182,0.002106818181818182,False,,,
2023-12-13,Healthcare,0.023511666666666674,17,5.0,MRK,0.08258235294117648,0.05907068627450981,0.05907068627450981,False,,,
2023-12-14,Healthcare,0.15918333333333334,4,3.0,ABT,0.144675,-0.014508333333333345,0.014508333333333345,False,,,
2023-12-15,Healthcare,0.0,1,1.0,AMGN,0.0,0.0,0.0,False,,,
2023-12-18,Healthcare,0.16035694871794873,34,5.0,AMGN,0.15268529411764706,-0.0076716546003016695,0.0076716546003016695,False,,,
2023-12-19,Healthcare,,0,0.0,,,,,False,,,
2023-12-20,Healthcare,,0,0.0,,,,,False,,,
2023-12-21,Healthcare,,0,0.0,,,,,False,,,
2023-12-22,Healthcare,,0,0.0,,,,,False,,,
2023-12-26,Healthcare,,0,0.0,,,,,False,,,
2023-12-27,Healthcare,,0,0.0,,,,,False,,,
2023-12-28,Healthcare,,0,0.0,,,,,False,,,
2023-12-29,Healthcare,,0,0.0,,,,,False,,,
,Healthcare,,14697,,CORRELATION_SUMMARY,,,,False,0.8901665005743473,0.8740087187916771,997.0
2020-01-02,Industrials,0.08408,13,5.0,BA,0.05055384615384616,-0.033526153846153844,0.033526153846153844,False,,,
2020-01-03,Industrials,-0.1561,7,4.0,CAT,-0.13294285714285717,0.02315714285714282,0.02315714285714282,False,,,
2020-01-06,Industrials,0.0735287037037037,14,3.0,BA,0.08877857142857144,0.01524986772486775,0.01524986772486775,False,,,
2020-01-07,Industrials,0.030057142857142855,13,4.0,BA,0.07422307692307693,0.04416593406593408,0.04416593406593408,False,,,
2020-01-08,Industrials,0.02034285714285714,12,3.0,BA,0.0356,0.015257142857142858,0.015257142857142858,False,,,
2020-01-09,Industrials,0.033716666666666666,9,5.0,MMM,0.044955555555555554,0.011238888888888889,0.011238888888888889,False,,,
2020-01-10,Industrials,0.09254999999999998,8,3.0,BA,0.09217499999999999,-0.00037499999999998646,0.00037499999999998646,False,,,
2020-01-13,Industrials,0.07404583333333334,10,4.0,BA,0.12307000000000001,0.049024166666666674,0.049024166666666674,False,,,
2020-01-14,Industrials,0.14943833333333334,10,3.0,GE,0.14794000000000002,-0.0014983333333333237,0.0014983333333333237,False,,,
2020-01-15,Industrials,-0.09173124999999997,10,4.0,BA,-0.1182,-0.026468750000000027,0.026468750000000027,False,,,
2020-01-16,Industrials,0.2856666666666667,4,2.0,BA,0.20829999999999999,-0.0773666666666667,0.0773666666666667,False,,,
2020-01-17,Industrials,0.23608333333333334,12,4.0,BA,0.18518333333333334,-0.0509,0.0509,False,,,
2020-01-21,Industrials,0.1046862857142857,16,5.0,BA,0.10461875000000001,-6.75357142856936e-05,6.75357142856936e-05,False,,,
2020-01-22,Industrials,-0.023519047619047617,12,3.0,BA,-0.03488333333333333,-0.011364285714285712,0.011364285714285712,False,,,
2020-01-23,Industrials,0.03699404761904762,14,4.0,BA,0.04549285714285715,0.008498809523809527,0.008498809523809527,False,,,
2020-01-24,Industrials,0.08224222222222223,11,3.0,BA,0.10126363636363638,0.019021414141414145,0.019021414141414145,False,,,
2020-01-27,Industrials,0.06335666666666666,18,5.0,BA,0.047605555555555554,-0.015751111111111105,0.015751111111111105,False,,,
2020-01-28,Industrials,0.005048958333333332,34,4.0,MMM,-0.032320588235294115,-0.03736954656862745,0.03736954656862745,True,,,
2020-01-29,Industrials,0.013074166666666668,28,4.0,BA,0.021724999999999994,0.008650833333333326,0.008650833333333326,False,,,
2020-01-30,Industrials,0.13516666666666666,13,4.0,UPS,0.1685076923076923,0.033341025641025646,0.033341025641025646,False,,,
2020-01-31,Industrials,0.08330900000000001,26,5.0,CAT,0.010600000000000005,-0.072709,0.072709,False,,,
2020-02-03,Industrials,0.09446466666666667,14,5.0,CAT,0.07005,-0.024414666666666668,0.024414666666666668,False,,,
2020-02-04,Industrials,0.19714791666666667,11,4.0,CAT,0.15677272727272726,-0.040375189393939415,0.040375189393939415,False,,,
2020-02-05,Industrials,0.08364833333333332,12,4.0,GE,0.10939166666666666,0.02574333333333334,0.02574333333333334,False,,,
2020-02-06,Industrials,-0.012866666666666667,6,2.0,BA,-0.012866666666666667,0.0,0.0,False,,,
2020-02-07,Industrials,-0.0022499999999999964,6,2.0,BA,-0.0037499999999999942,-0.0014999999999999979,0.0014999999999999979,False,,,
2020-02-10,Industrials,0.10722916666666667,19,4.0,BA,0.044136842105263155,-0.06309232456140351,0.06309232456140351,False,,,
2020-02-11,Industrials,-0.008904166666666657,7,4.0,BA,-0.04295714285714285,-0.034052976190476196,0.034052976190476196,False,,,
2020-02-12,Industrials,0.07436000000000001,7,5.0,BA,0.08791428571428571,0.0135542857142857,0.0135542857142857,False,,,
2020-02-13,Industrials,0.0353375,14,5.0,CAT,0.05344285714285714,0.01810535714285714,0.01810535714285714,False,,,
2020-02-14,Industrials,0.19194499999999998,13,5.0,BA,0.24696923076923077,0.0550242307692308,0.0550242307692308,False,,,
2020-02-18,Industrials,0.006366666666666666,5,3.0,BA,0.007639999999999999,0.001273333333333333,0.001273333333333333,False,,,
2020-02-19,Industrials,0.22269166666666668,6,4.0,BA,0.1931166666666667,-0.02957499999999999,0.02957499999999999,False,,,
2020-02-20,Industrials,0.08627083333333334,10,4.0,MMM,0.15941,0.07313916666666666,0.07313916666666666,False,,,
2020-02-21,Industrials,0.11362999999999998,7,5.0,CAT,0.10778571428571428,-0.005844285714285705,0.005844285714285705,False,,,
2020-02-24,Industrials,0.07081833333333334,21,5.0,BA,0.08941428571428571,0.018595952380952366,0.018595952380952366,False,,,
2020-02-25,Industrials,-0.0011000000000000038,9,4.0,BA,-0.01660000000000001,-0.015500000000000007,0.015500000000000007,False,,,
2020-02-26,Industrials,0.0744388888888889,15,3.0,BA,0.06340666666666667,-0.011032222222222235,0.011032222222222235,False,,,
2020-02-27,Industrials,0.14307916666666665,12,4.0,BA,0.05853333333333333,-0.08454583333333332,0.08454583333333332,False,,,
2020-02-28,Industrials,0.10314374999999999,16,4.0,MMM,0.0633875,-0.03975624999999999,0.03975624999999999,False,,,
2020-03-02,Industrials,-0.00715,8,4.0,BA,-0.010724999999999998,-0.0035749999999999983,0.0035749999999999983,False,,,
2020-03-03,Industrials,0.18,5,2.0,BA,0.18639999999999998,0.006399999999999989,0.006399999999999989,False,,,
2020-03-04,Industrials,0.14631361904761903,20,5.0,GE,0.061675,-0.08463861904761902,0.08463861904761902,False,,,
2020-03-05,Industrials,0.15390083333333332,12,4.0,BA,0.11830833333333333,-0.035592499999999985,0.035592499999999985,False,,,
2020-03-06,Industrials,0.058158333333333326,9,4.0,BA,0.07754444444444444,0.019386111111111118,0.019386111111111118,False,,,
2020-03-09,Industrials,-0.098977,13,5.0,BA,-0.00683076923076923,0.09214623076923077,0.09214623076923077,False,,,
2020-03-10,Industrials,-0.08950333333333334,12,5.0,MMM,-0.11635,-0.026846666666666658,0.026846666666666658,False,,,
2020-03-11,Industrials,0.19348095238095242,14,4.0,BA,0.09668571428571429,-0.09679523809523813,0.09679523809523813,False,,,
2020-03-12,Industrials,-0.17304999999999998,18,5.0,BA,-0.1776888888888889,-0.004638888888888915,0.004638888888888915,False,,,
2020-03-13,Industrials,0.04446,9,5.0,MMM,0.026922222222222222,-0.017537777777777777,0.017537777777777777,False,,,
2020-03-16,Industrials,0.060704999999999995,23,5.0,BA,0.052226086956521735,-0.00847891304347826,0.00847891304347826,False,,,
2020-03-17,Industrials,0.0031611111111111076,14,4.0,BA,0.03927142857142857,0.03611031746031746,0.03611031746031746,False,,,
2020-03-18,Industrials,-0.004995238095238097,17,5.0,BA,-0.035105882352941174,-0.030110644257703077,0.030110644257703077,False,,,
2020-03-19,Industrials,0.020477777777777775,16,3.0,BA,0.013093749999999998,-0.0073840277777777776,0.0073840277777777776,False,,,
2020-03-20,Industrials,0.13310619047619046,19,3.0,MMM,0.10448421052631579,-0.02862197994987467,0.02862197994987467,False,,,
2020-03-23,Industrials,0.012568333333333325,23,5.0,BA,-0.06715652173913045,-0.07972485507246377,0.07972485507246377,True,,,
2020-03-24,Industrials,0.2409971111111111,27,5.0,MMM,0.09224444444444445,-0.14875266666666664,0.14875266666666664,False,,,
2020-03-25,Industrials,0.07593125,14,4.0,BA,0.09174285714285714,0.015811607142857134,0.015811607142857134,False,,,
2020-03-26,Industrials,0.1879857142857143,19,3.0,CAT,0.10041578947368422,-0.08756992481203009,0.08756992481203009,False,,,
2020-03-27,Industrials,0.22001666666666667,21,5.0,BA,0.17055714285714285,-0.049459523809523814,0.049459523809523814,False,,,
2020-03-30,Industrials,0.01895561904761905,22,5.0,BA,0.033131818181818186,0.014176199134199135,0.014176199134199135,False,,,
2020-03-31,Industrials,0.04034666666666666,22,5.0,BA,0.0501590909090909,0.00981242424242424,0.00981242424242424,False,,,
2020-04-01,Industrials,-0.030884999999999982,15,4.0,BA,0.05325333333333335,0.08413833333333333,0.08413833333333333,True,,,
2020-04-02,Industrials,-0.015741111111111112,19,3.0,BA,-0.029347368421052632,-0.01360625730994152,0.01360625730994152,False,,,
2020-04-03,Industrials,-0.2088713492063492,44,5.0,MMM,-0.05797727272727272,0.1508940764790765,0.1508940764790765,False,,,
2020-04-06,Industrials,0.10401600000000003,46,5.0,MMM,0.055484782608695646,-0.04853121739130438,0.04853121739130438,False,,,
2020-04-07,Industrials,0.298147,34,5.0,BA,0.13078529411764706,-0.16736170588235294,0.16736170588235294,False,,,
2020-04-08,Industrials,0.15880619047619046,39,5.0,BA,0.1784102564102564,0.01960406593406594,0.01960406593406594,False,,,
2020-04-09,Industrials,0.025403452380952374,28,5.0,CAT,0.07331071428571427,0.0479072619047619,0.0479072619047619,False,,,
2020-04-13,Industrials,0.019677474747474746,36,5.0,CAT,0.013011111111111107,-0.006666363636363639,0.006666363636363639,False,,,
2020-04-14,Industrials,0.2206103888888889,31,5.0,BA,0.18384193548387098,-0.036768453405017915,0.036768453405017915,False,,,
2020-04-15,Industrials,0.00010999999999999899,18,5.0,MMM,0.017450000000000004,0.017340000000000005,0.017340000000000005,False,,,
2020-04-16,Industrials,0.12975175757575758,23,5.0,BA,0.020486956521739128,-0.10926480105401845,0.10926480105401845,False,,,
2020-04-17,Industrials,0.05769646464646464,31,3.0,BA,0.18040645161290322,0.12270998696643859,0.12270998696643859,False,,,
2020-04-20,Industrials,0.06126666666666668,27,4.0,BA,0.05225925925925926,-0.009007407407407415,0.009007407407407415,False,,,
2020-04-21,Industrials,-0.008876999999999996,20,5.0,BA,0.03347500000000001,0.04235200000000001,0.04235200000000001,True,,,
2020-04-22,Industrials,0.09578333333333335,15,4.0,BA,0.09237333333333334,-0.0034100000000000102,0.0034100000000000102,False,,,
2020-04-23,Industrials,0.283292,12,5.0,BA,0.17208333333333334,-0.11120866666666665,0.11120866666666665,False,,,
2020-04-24,Industrials,0.02275441176470588,22,4.0,BA,0.018000000000000002,-0.0047544117647058785,0.0047544117647058785,False,,,
2020-04-27,Industrials,0.11695567676767678,75,5.0,BA,0.09793866666666667,-0.019017010101010104,0.019017010101010104,False,,,
2020-04-28,Industrials,0.08195640350877194,74,5.0,MMM,0.07532837837837839,-0.006628025130393553,0.006628025130393553,False,,,
2020-04-29,Industrials,0.09884649735449735,68,5.0,BA,0.10010588235294117,0.001259384998443816,0.001259384998443816,False,,,
2020-04-30,Industrials,-0.04491717948717948,21,5.0,BA,0.018314285714285714,0.06323146520146519,0.06323146520146519,True,,,
2020-05-01,Industrials,-0.07810254761904763,45,5.0,BA,-0.09121777777777777,-0.013115230158730146,0.013115230158730146,False,,,
2020-05-04,Industrials,0.07113238095238095,35,5.0,BA,-0.057231428571428565,-0.12836380952380952,0.12836380952380952,True,,,
2020-05-05,Industrials,0.2982255555555556,31,5.0,BA,0.10543225806451612,-0.19279329749103946,0.19279329749103946,False,,,
2020-05-06,Industrials,0.07561499999999999,12,4.0,BA,0.126025,0.05041000000000001,0.05041000000000001,False,,,
2020-05-07,Industrials,0.02900833333333334,14,3.0,BA,0.022214285714285714,-0.006794047619047627,0.006794047619047627,False,,,
2020-05-08,Industrials,0.006621875000000013,12,4.0,BA,-0.07304999999999999,-0.079671875,0.079671875,True,,,
2020-05-11,Industrials,0.2866916666666667,19,5.0,BA,0.2248157894736842,-0.06187587719298249,0.06187587719298249,False,,,
2020-05-12,Industrials,0.030972727272727277,14,4.0,BA,-0.02972857142857143,-0.06070129870129871,0.06070129870129871,True,,,
2020-05-13,Industrials,-0.014755555555555555,19,5.0,BA,-0.03494736842105263,-0.020191812865497073,0.020191812865497073,False,,,
2020-05-14,Industrials,0.05473819444444445,27,4.0,BA,0.008359259259259262,-0.04637893518518519,0.04637893518518519,False,,,
2020-05-15,Industrials,-0.03289466666666667,19,5.0,BA,-0.12723157894736845,-0.09433691228070178,0.09433691228070178,False,,,
2020-05-18,Industrials,0.3855335454545455,26,5.0,BA,0.32832307692307694,-0.05721046853146855,0.05721046853146855,False,,,
2020-05-19,Industrials,-0.12721249999999998,12,4.0,BA,-0.004983333333333321,0.12222916666666665,0.12222916666666665,False,,,
2020-05-20,Industrials,0.1491583333333333,8,4.0,CAT,0.28552500000000003,0.13636666666666672,0.13636666666666672,False,,,
2020-05-21,Industrials,0.007520833333333333,9,4.0,BA,0.020055555555555556,0.012534722222222221,0.012534722222222221,False,,,
2020-05-22,Industrials,0.11331666666666666,4,3.0,BA,0.20825,0.09493333333333333,0.09493333333333333,False,,,
2020-05-26,Industrials,0.3014,16,5.0,BA,0.1711625,-0.1302375,0.1302375,False,,,
2020-05-27,Industrials,0.35518857142857146,27,5.0,BA,0.21147037037037036,-0.1437182010582011,0.1437182010582011,False,,,
2020-05-28,Industrials,0.13117661904761907,45,5.0,BA,0.11598444444444446,-0.01519217460317461,0.01519217460317461,False,,,
2020-05-29,Industrials,0.18829166666666666,13,4.0,BA,0.11502307692307692,-0.07326858974358974,0.07326858974358974,False,,,
2020-06-01,Industrials,0.11371499999999998,19,5.0,BA,0.04870526315789474,-0.06500973684210525,0.06500973684210525,False,,,
2020-06-02,Industrials,0.36593166666666666,14,5.0,BA,0.2546357142857143,-0.11129595238095236,0.11129595238095236,False,,,
2020-06-03,Industrials,0.33503710144927534,37,5.0,BA,0.20732432432432432,-0.12771277712495102,0.12771277712495102,False,,,
2020-06-04,Industrials,0.10123273809523808,20,4.0,BA,0.11175500000000001,0.010522261904761923,0.010522261904761923,False,,,
2020-06-05,Industrials,0.35077,25,5.0,BA,0.245324,-0.10544600000000004,0.10544600000000004,False,,,
2020-06-08,Industrials,0.07758941176470587,25,5.0,BA,0.10312399999999998,0.025534588235294114,0.025534588235294114,False,,,
2020-06-09,Industrials,0.124685,24,4.0,BA,0.09785416666666669,-0.026830833333333318,0.026830833333333318,False,,,
2020-06-10,Industrials,0.05513333333333333,16,2.0,BA,0.103375,0.04824166666666666,0.04824166666666666,False,,,
2020-06-11,Industrials,0.10845095238095237,25,5.0,BA,-0.023387999999999996,-0.13183895238095236,0.13183895238095236,True,,,
2020-06-12,Industrials,-0.07107749999999999,15,4.0,BA,-0.004359999999999995,0.0667175,0.0667175,False,,,
2020-06-15,Industrials,0.06475821428571428,22,4.0,GE,0.031763636363636355,-0.032994577922077925,0.032994577922077925,False,,,
2020-06-16,Industrials,0.13316625,24,4.0,BA,0.09909583333333333,-0.034070416666666686,0.034070416666666686,False,,,
2020-06-17,Industrials,0.0,6,3.0,BA,0.0,0.0,0.0,False,,,
2020-06-18,Industrials,-0.06196833333333333,10,3.0,BA,-0.08709,-0.025121666666666674,0.025121666666666674,False,,,
2020-06-19,Industrials,0.1101,5,4.0,BA,0.08808,-0.022019999999999998,0.022019999999999998,False,,,
2020-06-22,Industrials,0.12918888888888888,6,3.0,GE,0.15844999999999998,0.0292611111111111,0.0292611111111111,False,,,
2020-06-23,Industrials,0.17159799999999997,15,5.0,BA,0.2427666666666667,0.07116866666666671,0.07116866666666671,False,,,
2020-06-24,Industrials,-0.034453333333333336,13,5.0,BA,-0.12185384615384616,-0.08740051282051282,0.08740051282051282,False,,,
2020-06-25,Industrials,-0.07478088235294118,20,4.0,BA,0.012305000000000002,0.08708588235294118,0.08708588235294118,True,,,
2020-06-26,Industrials,0.016998148148148148,12,3.0,BA,0.008291666666666668,-0.00870648148148148,0.00870648148148148,False,,,
2020-06-29,Industrials,0.22736607142857143,30,2.0,BA,0.21039333333333332,-0.01697273809523811,0.01697273809523811,False,,,
2020-06-30,Industrials,0.04238000000000001,20,4.0,BA,0.08154000000000002,0.03916000000000001,0.03916000000000001,False,,,
2020-07-01,Industrials,0.26006111111111113,12,3.0,BA,0.18919166666666665,-0.07086944444444448,0.07086944444444448,False,,,
2020-07-02,Industrials,0.027878124999999997,15,4.0,BA,0.012640000000000004,-0.015238124999999993,0.015238124999999993,False,,,
2020-07-06,Industrials,0.008782727272727272,16,5.0,BA,-0.06646250000000001,-0.07524522727272728,0.07524522727272728,True,,,
2020-07-07,Industrials,-0.06824285714285713,8,2.0,BA,0.08547500000000001,0.15371785714285713,0.15371785714285713,True,,,
2020-07-08,Industrials,0.134395,10,5.0,GE,0.14571,0.01131500000000002,0.01131500000000002,False,,,
2020-07-09,Industrials,0.018888888888888917,5,3.0,BA,-0.0023599999999999845,-0.0212488888888889,0.0212488888888889,True,,,
2020-07-10,Industrials,-0.10286190476190478,9,3.0,BA,-0.13194444444444445,-0.029082539682539668,0.029082539682539668,False,,,
2020-07-13,Industrials,0.17143333333333333,7,4.0,UPS,0.2612,0.08976666666666666,0.08976666666666666,False,,,
2020-07-14,Industrials,0.09359300000000001,17,5.0,BA,0.07504705882352941,-0.0185459411764706,0.0185459411764706,False,,,
2020-07-15,Industrials,0.16625,8,5.0,BA,0.179125,0.012874999999999998,0.012874999999999998,False,,,
2020-07-16,Industrials,0.0036750000000000003,9,4.0,BA,0.003266666666666667,-0.00040833333333333346,0.00040833333333333346,False,,,
2020-07-17,Industrials,0.1124625,5,2.0,BA,-0.0843,-0.1967625,0.1967625,True,,,
2020-07-20,Industrials,0.2762636363636364,14,3.0,BA,0.0033642857142857164,-0.27289935064935067,0.27289935064935067,False,,,
2020-07-21,Industrials,0.13295714285714286,9,2.0,BA,0.13737777777777777,0.004420634920634908,0.004420634920634908,False,,,
2020-07-22,Industrials,-0.003961111111111119,14,3.0,BA,-0.026028571428571432,-0.022067460317460312,0.022067460317460312,False,,,
2020-07-23,Industrials,0.2657075,12,5.0,BA,0.03320833333333333,-0.23249916666666665,0.23249916666666665,False,,,
2020-07-24,Industrials,0.22818750000000002,14,4.0,BA,-0.007885714285714274,-0.2360732142857143,0.2360732142857143,True,,,
2020-07-27,Industrials,0.15834166666666666,13,4.0,BA,0.09512307692307692,-0.06321858974358974,0.06321858974358974,False,,,
2020-07-28,Industrials,0.12604796052631578,29,4.0,MMM,-0.03111379310344828,-0.15716175362976406,0.15716175362976406,True,,,
2020-07-29,Industrials,0.06423157051282052,40,4.0,BA,0.05562750000000001,-0.008604070512820514,0.008604070512820514,False,,,
2020-07-30,Industrials,0.0753268376068376,46,5.0,UPS,0.12498695652173915,0.049660118914901547,0.049660118914901547,False,,,
2020-07-31,Industrials,-0.010027999999999999,24,5.0,CAT,-0.009487499999999998,0.000540500000000001,0.000540500000000001,False,,,
2020-08-03,Industrials,-0.11562018181818183,27,5.0,BA,-0.052159259259259266,0.06346092255892256,0.06346092255892256,False,,,
2020-08-04,Industrials,0.07183333333333332,16,3.0,BA,0.0158875,-0.05594583333333332,0.05594583333333332,False,,,
2020-08-05,Industrials,0.12022249999999998,12,5.0,BA,0.05896666666666667,-0.061255833333333315,0.061255833333333315,False,,,
2020-08-06,Industrials,0.30506666666666665,5,3.0,BA,0.26996,-0.035106666666666675,0.035106666666666675,False,,,
2020-08-07,Industrials,-5.416666666667458e-05,8,4.0,UPS,0.09517500000000001,0.09522916666666668,0.09522916666666668,True,,,
2020-08-10,Industrials,0.15898333333333334,10,3.0,BA,0.14497,-0.01401333333333335,0.01401333333333335,False,,,
2020-08-11,Industrials,0.03422037037037037,12,3.0,BA,0.017991666666666673,-0.0162287037037037,0.0162287037037037,False,,,
2020-08-12,Industrials,0.015781249999999997,11,4.0,BA,-0.03221818181818182,-0.047999431818181816,0.047999431818181816,True,,,
2020-08-13,Industrials,-0.11723333333333334,8,3.0,MMM,-0.0563125,0.06092083333333334,0.06092083333333334,False,,,
2020-08-14,Industrials,0.008364999999999989,12,5.0,BA,0.016583333333333325,0.008218333333333336,0.008218333333333336,False,,,
2020-08-17,Industrials,0.15366666666666665,11,3.0,BA,0.15567272727272727,0.0020060606060606223,0.0020060606060606223,False,,,
2020-08-18,Industrials,0.39005,8,2.0,BA,0.39005,0.0,0.0,False,,,
2020-08-19,Industrials,0.15887,12,4.0,BA,0.16081666666666666,0.0019466666666666521,0.0019466666666666521,False,,,
2020-08-20,Industrials,0.149125,14,4.0,GE,0.1968285714285714,0.0477035714285714,0.0477035714285714,False,,,
